coddis,ano,turmas,pfx,matr,semestre,unidade
REF0081,2018,1,REF,62,2,EEFERP
REF0081,2019,2,REF,59,ambos,EEFERP
REF0081,2020,1,REF,34,1,EEFERP
REF0082,2015,1,REF,4,2,EEFERP
REF0082,2016,2,REF,60,ambos,EEFERP
REF0082,2017,2,REF,29,ambos,EEFERP
REF0082,2018,2,REF,67,ambos,EEFERP
REF0082,2019,2,REF,92,ambos,EEFERP
REF0082,2020,2,REF,77,ambos,EEFERP
REF0083,2016,1,REF,22,1,EEFERP
REF0084,2016,1,REF,15,2,EEFERP
REF0084,2018,1,REF,4,2,EEFERP
REF0084,2019,1,REF,16,2,EEFERP
REF0084,2020,1,REF,11,2,EEFERP
RFM0001,2012,4,RFM,141,1,FMRP
RFM0001,2013,4,RFM,156,1,FMRP
RFM0001,2014,4,RFM,155,1,FMRP
RFM0001,2015,4,RFM,147,1,FMRP
RFM0001,2016,4,RFM,152,1,FMRP
RFM0001,2017,2,RFM,80,1,FMRP
RFM0002,2012,4,RFM,196,1,FMRP
RFM0002,2013,4,RFM,197,1,FMRP
RFM0002,2014,4,RFM,200,1,FMRP
RFM0002,2015,4,RFM,197,1,FMRP
RFM0002,2016,4,RFM,208,1,FMRP
RFM0002,2017,2,RFM,99,1,FMRP
RFM0002,2018,2,RFM,97,1,FMRP
RFM0002,2019,1,RFM,59,1,FMRP
RFM0002,2020,1,RFM,58,1,FMRP
RFM0003,2012,3,RFM,183,1,FMRP
RFM0003,2013,3,RFM,203,1,FMRP
RFM0003,2014,3,RFM,212,1,FMRP
RFM0003,2015,3,RFM,202,1,FMRP
RFM0003,2016,3,RFM,220,1,FMRP
RFM0004,2012,4,RFM,153,1,FMRP
RFM0004,2013,4,RFM,153,1,FMRP
RFM0004,2014,3,RFM,159,1,FMRP
RFM0004,2015,3,RFM,178,1,FMRP
RFM0004,2016,3,RFM,158,1,FMRP
RFM0004,2017,3,RFM,134,1,FMRP
RFM0004,2018,3,RFM,139,1,FMRP
RFM0004,2019,3,RFM,98,1,FMRP
RFM0004,2020,3,RFM,96,1,FMRP
RFM0005,2012,1,RFM,61,1,FMRP
RFM0005,2013,1,RFM,63,1,FMRP
RFM0005,2014,1,RFM,64,1,FMRP
RFM0005,2015,1,RFM,63,1,FMRP
RFM0005,2016,1,RFM,64,1,FMRP
RFM0005,2017,1,RFM,68,1,FMRP
RFM0005,2018,1,RFM,65,1,FMRP
RFM0005,2019,1,RFM,67,1,FMRP
RFM0005,2020,1,RFM,70,1,FMRP
RFM0006,2012,2,RFM,90,ambos,FMRP
RFM0006,2013,2,RFM,101,ambos,FMRP
RFM0006,2014,3,RFM,130,ambos,FMRP
RFM0006,2015,2,RFM,113,ambos,FMRP
RFM0006,2016,2,RFM,105,ambos,FMRP
RFM0006,2017,2,RFM,99,ambos,FMRP
RFM0006,2018,2,RFM,105,ambos,FMRP
RFM0006,2019,2,RFM,66,ambos,FMRP
RFM0006,2020,2,RFM,61,ambos,FMRP
RFM0007,2012,5,RFM,154,ambos,FMRP
RFM0007,2013,5,RFM,141,ambos,FMRP
RFM0007,2014,4,RFM,126,ambos,FMRP
RFM0007,2015,4,RFM,89,ambos,FMRP
RFM0007,2016,3,RFM,89,ambos,FMRP
RFM0007,2017,2,RFM,92,ambos,FMRP
RFM0007,2018,3,RFM,88,ambos,FMRP
RFM0007,2019,3,RFM,85,ambos,FMRP
RFM0007,2020,2,RFM,62,2,FMRP
RFM0008,2012,1,RFM,58,1,FMRP
RFM0008,2013,1,RFM,61,1,FMRP
RFM0008,2014,1,RFM,60,1,FMRP
RFM0008,2015,1,RFM,57,1,FMRP
RFM0008,2016,1,RFM,60,1,FMRP
RFM0008,2017,1,RFM,60,1,FMRP
RFM0008,2018,1,RFM,61,1,FMRP
RFM0008,2019,1,RFM,61,1,FMRP
RFM0008,2020,1,RFM,61,1,FMRP
RFM0009,2012,1,RFM,87,2,FMRP
RFM0009,2013,1,RFM,85,2,FMRP
RFM0009,2014,1,RFM,103,2,FMRP
RFM0009,2015,1,RFM,57,2,FMRP
RFM0009,2016,1,RFM,63,2,FMRP
RFM0009,2017,1,RFM,61,2,FMRP
RFM0009,2018,1,RFM,58,2,FMRP
RFM0009,2019,1,RFM,61,2,FMRP
RFM0009,2020,1,RFM,61,2,FMRP
RFM0010,2012,1,RFM,29,2,FMRP
RFM0010,2013,2,RFM,40,2,FMRP
RFM0010,2014,2,RFM,51,2,FMRP
RFM0010,2015,2,RFM,61,2,FMRP
RFM0010,2016,2,RFM,63,2,FMRP
RFM0010,2017,2,RFM,60,2,FMRP
RFM0010,2018,2,RFM,60,2,FMRP
RFM0010,2019,2,RFM,66,2,FMRP
RFM0010,2020,2,RFM,74,2,FMRP
RFM0011,2012,2,RFM,56,2,FMRP
RFM0012,2017,4,RFM,245,1,FMRP
RFM0012,2018,4,RFM,310,1,FMRP
RFM0012,2019,5,RFM,233,1,FMRP
RFM0012,2020,2,RFM,121,1,FMRP
RFM0201,2012,1,RFM,62,1,FMRP
RFM0201,2013,1,RFM,53,1,FMRP
RFM0201,2014,1,RFM,64,1,FMRP
RFM0201,2015,1,RFM,53,1,FMRP
RFM0201,2016,1,RFM,52,1,FMRP
RFM0201,2017,1,RFM,61,1,FMRP
RFM0201,2018,1,RFM,57,1,FMRP
RFM0201,2019,1,RFM,54,1,FMRP
RFM0201,2020,2,RFM,44,1,FMRP
RFM0202,2012,1,RFM,58,1,FMRP
RFM0202,2013,1,RFM,52,1,FMRP
RFM0202,2014,1,RFM,58,1,FMRP
RFM0202,2015,1,RFM,55,1,FMRP
RFM0202,2016,1,RFM,49,1,FMRP
RFM0202,2017,1,RFM,54,1,FMRP
RFM0202,2018,1,RFM,60,1,FMRP
RFM0202,2019,1,RFM,54,1,FMRP
RFM0202,2020,1,RFM,56,1,FMRP
RFM0204,2012,1,RFM,94,1,FMRP
RFM0204,2013,1,RFM,74,1,FMRP
RFM0204,2014,1,RFM,86,1,FMRP
RFM0204,2015,1,RFM,118,1,FMRP
RFM0204,2016,1,RFM,91,1,FMRP
RFM0204,2017,1,RFM,92,1,FMRP
RFM0204,2018,1,RFM,96,1,FMRP
RFM0204,2019,1,RFM,54,1,FMRP
RFM0204,2020,1,RFM,53,1,FMRP
RFO0003,2017,1,RFO,34,1,FMRP
RFO0003,2018,1,RFO,37,1,FMRP
RFO0003,2019,1,RFO,33,1,FMRP
RFO0003,2020,1,RFO,31,1,FMRP
RFO3003,2012,1,RFO,29,1,FMRP
RFO3003,2013,1,RFO,30,1,FMRP
RFO3003,2014,1,RFO,30,1,FMRP
RFO3003,2015,1,RFO,28,1,FMRP
RFO3003,2016,1,RFO,30,1,FMRP
RFO3003,2017,1,RFO,30,1,FMRP
RFO3003,2018,1,RFO,29,1,FMRP
RFO3003,2019,1,RFO,30,1,FMRP
RFO3003,2020,1,RFO,31,1,FMRP
RFO3004,2012,1,RFO,30,1,FMRP
RFO3004,2013,1,RFO,35,1,FMRP
RFO3004,2014,1,RFO,33,1,FMRP
RFO3004,2015,1,RFO,29,1,FMRP
RFO3004,2016,1,RFO,31,1,FMRP
RFO3004,2017,1,RFO,31,1,FMRP
RFO3004,2018,1,RFO,30,1,FMRP
RFO3004,2019,1,RFO,31,1,FMRP
RFO3004,2020,1,RFO,31,1,FMRP
RFO3005,2012,1,RFO,32,2,FMRP
RFO3005,2013,1,RFO,20,2,FMRP
RFO3005,2014,1,RFO,33,2,FMRP
RFO3005,2015,1,RFO,31,2,FMRP
RFO3005,2016,1,RFO,27,2,FMRP
RFO3005,2017,1,RFO,25,2,FMRP
RFO3005,2018,1,RFO,28,2,FMRP
RFO3005,2019,1,RFO,23,2,FMRP
RFO3005,2020,1,RFO,23,2,FMRP
RFO3006,2012,1,RFO,26,2,FMRP
RFO3006,2013,1,RFO,28,2,FMRP
RFO3006,2014,1,RFO,30,2,FMRP
RFO3006,2015,1,RFO,26,2,FMRP
RFO3006,2016,1,RFO,31,2,FMRP
RFO3006,2017,1,RFO,33,2,FMRP
RFO3006,2018,1,RFO,28,2,FMRP
RFO3006,2019,1,RFO,30,2,FMRP
RFO3006,2020,1,RFO,30,2,FMRP
RFO3008,2012,2,RFO,58,2,FMRP
RFO3008,2013,1,RFO,35,2,FMRP
RFO3008,2014,1,RFO,33,2,FMRP
RFO3008,2015,1,RFO,26,2,FMRP
RFO3008,2016,2,RFO,57,2,FMRP
RFO3008,2017,1,RFO,31,2,FMRP
RFO3008,2018,1,RFO,25,2,FMRP
RFO3008,2019,1,RFO,30,2,FMRP
RFO3008,2020,1,RFO,31,2,FMRP
RFO3009,2012,1,RFO,22,2,FMRP
RFO3009,2013,1,RFO,32,2,FMRP
RFO3009,2014,1,RFO,29,2,FMRP
RFO3009,2015,1,RFO,34,2,FMRP
RFO3009,2016,1,RFO,29,2,FMRP
RFO3009,2017,1,RFO,32,2,FMRP
RFO3009,2018,1,RFO,26,2,FMRP
RFO3009,2019,1,RFO,31,2,FMRP
RFO3009,2020,1,RFO,31,2,FMRP
RFO3010,2012,1,RFO,28,2,FMRP
RFO3010,2013,1,RFO,31,2,FMRP
RFO3010,2014,1,RFO,30,2,FMRP
RFO3010,2015,1,RFO,26,2,FMRP
RFO3010,2016,1,RFO,29,2,FMRP
RFO3010,2017,1,RFO,34,2,FMRP
RFO3010,2018,1,RFO,29,2,FMRP
RFO3010,2019,1,RFO,30,2,FMRP
RFO3010,2020,1,RFO,32,2,FMRP
RFO3011,2012,1,RFO,28,2,FMRP
RFO3011,2013,1,RFO,30,2,FMRP
RFO3011,2014,1,RFO,28,2,FMRP
RFO3011,2015,1,RFO,26,2,FMRP
RFO3011,2016,1,RFO,28,2,FMRP
RFO3011,2017,1,RFO,30,2,FMRP
RFO3011,2018,1,RFO,25,2,FMRP
RFO3011,2019,1,RFO,30,2,FMRP
RFO3011,2020,1,RFO,30,2,FMRP
RFO3012,2012,1,RFO,30,2,FMRP
RFO3012,2013,1,RFO,22,2,FMRP
RFO3012,2014,1,RFO,32,2,FMRP
RFO3012,2015,1,RFO,26,2,FMRP
RFO3012,2016,1,RFO,26,2,FMRP
RFO3012,2017,1,RFO,26,2,FMRP
RFO3012,2018,1,RFO,28,2,FMRP
RFO3012,2019,1,RFO,24,2,FMRP
RFO3012,2020,1,RFO,25,2,FMRP
RFO3013,2012,2,RFO,64,1,FMRP
RFO3013,2013,1,RFO,35,1,FMRP
RFO3013,2014,1,RFO,37,2,FMRP
RFO3013,2015,1,RFO,28,2,FMRP
RFO3013,2016,2,RFO,62,2,FMRP
RFO3013,2017,1,RFO,35,2,FMRP
RFO3013,2018,1,RFO,34,2,FMRP
RFO3013,2019,1,RFO,32,2,FMRP
RFO3013,2020,3,RFO,70,2,FMRP
RFO3014,2012,1,RFO,29,1,FMRP
RFO3014,2013,1,RFO,30,1,FMRP
RFO3014,2014,1,RFO,30,1,FMRP
RFO3014,2015,1,RFO,28,1,FMRP
RFO3014,2016,1,RFO,31,1,FMRP
RFO3014,2017,1,RFO,30,1,FMRP
RFO3014,2018,1,RFO,28,1,FMRP
RFO3014,2019,1,RFO,30,1,FMRP
RFO3014,2020,1,RFO,29,1,FMRP
RFO3015,2012,1,RFO,23,2,FMRP
RFO3015,2013,1,RFO,27,2,FMRP
RFO3015,2014,1,RFO,31,2,FMRP
RFO3015,2015,1,RFO,29,2,FMRP
RFO3015,2016,2,RFO,58,2,FMRP
RFO3015,2017,1,RFO,32,2,FMRP
RFO3015,2018,1,RFO,27,2,FMRP
RFO3015,2019,1,RFO,30,2,FMRP
RFO3015,2020,3,RFO,62,2,FMRP
RFO3201,2012,1,RFO,32,1,FMRP
RFO3201,2013,1,RFO,30,1,FMRP
RFO3201,2014,1,RFO,30,1,FMRP
RFO3201,2015,2,RFO,61,1,FMRP
RFO3201,2016,2,RFO,50,1,FMRP
RFO3201,2017,1,RFO,28,1,FMRP
RFO3201,2018,1,RFO,33,1,FMRP
RFO3201,2019,1,RFO,25,1,FMRP
RFO3201,2020,1,RFO,26,1,FMRP
RFO3203,2012,1,RFO,24,1,FMRP
RFO3203,2013,1,RFO,21,1,FMRP
RFO3203,2014,1,RFO,32,1,FMRP
RFO3203,2015,1,RFO,30,1,FMRP
RFO3203,2016,1,RFO,26,1,FMRP
RFO3203,2017,1,RFO,28,1,FMRP
RFO3203,2018,1,RFO,28,1,FMRP
RFO3203,2019,1,RFO,26,1,FMRP
RFO3203,2020,1,RFO,27,1,FMRP
RFO3204,2012,1,RFO,28,1,FMRP
RFO3204,2013,1,RFO,23,1,FMRP
RFO3204,2014,1,RFO,35,1,FMRP
RFO3204,2015,1,RFO,31,1,FMRP
RFO3204,2016,1,RFO,23,1,FMRP
RFO3204,2017,1,RFO,25,1,FMRP
RFO3204,2018,1,RFO,29,1,FMRP
RFO3204,2019,1,RFO,25,1,FMRP
RFO3204,2020,1,RFO,26,1,FMRP
RFO3205,2012,1,RFO,20,2,FMRP
RFO3205,2013,1,RFO,21,2,FMRP
RFO3205,2014,1,RFO,41,2,FMRP
RFO3205,2015,1,RFO,30,2,FMRP
RFO3205,2016,1,RFO,25,2,FMRP
RFO3205,2017,1,RFO,25,2,FMRP
RFO3205,2018,1,RFO,29,2,FMRP
RFO3205,2019,1,RFO,22,2,FMRP
RFO3205,2020,1,RFO,25,2,FMRP
RFO3206,2012,1,RFO,30,1,FMRP
RFO3206,2013,1,RFO,19,1,FMRP
RFO3206,2014,1,RFO,34,1,FMRP
RFO3206,2015,1,RFO,23,1,FMRP
RFO3206,2016,1,RFO,32,1,FMRP
RFO3206,2017,1,RFO,25,1,FMRP
RFO3206,2018,1,RFO,29,1,FMRP
RFO3206,2019,1,RFO,25,1,FMRP
RFO3206,2020,1,RFO,24,1,FMRP
RFO3207,2012,1,RFO,24,1,FMRP
RFO3207,2013,1,RFO,21,1,FMRP
RFO3207,2014,1,RFO,44,1,FMRP
RFO3207,2015,1,RFO,29,1,FMRP
RFO3207,2016,1,RFO,31,1,FMRP
RFO3207,2017,1,RFO,26,1,FMRP
RFO3207,2018,1,RFO,30,1,FMRP
RFO3207,2019,1,RFO,23,1,FMRP
RFO3207,2020,1,RFO,26,1,FMRP
RFO3208,2012,1,RFO,17,1,FMRP
RFO3208,2013,1,RFO,26,1,FMRP
RFO3208,2014,1,RFO,37,1,FMRP
RFO3208,2015,1,RFO,31,1,FMRP
RFO3208,2016,1,RFO,25,1,FMRP
RFO3208,2017,1,RFO,27,1,FMRP
RFO3208,2018,1,RFO,28,1,FMRP
RFO3208,2019,1,RFO,25,1,FMRP
RFO3208,2020,1,RFO,26,1,FMRP
RFO3209,2012,1,RFO,33,1,FMRP
RFO3209,2013,1,RFO,19,1,FMRP
RFO3209,2014,1,RFO,34,1,FMRP
RFO3209,2015,1,RFO,25,1,FMRP
RFO3209,2016,1,RFO,32,1,FMRP
RFO3209,2017,1,RFO,26,1,FMRP
RFO3209,2018,1,RFO,29,1,FMRP
RFO3209,2019,1,RFO,25,1,FMRP
RFO3209,2020,1,RFO,24,1,FMRP
RFO3210,2012,1,RFO,20,2,FMRP
RFO3210,2013,1,RFO,25,2,FMRP
RFO3210,2014,1,RFO,32,2,FMRP
RFO3210,2015,1,RFO,30,2,FMRP
RFO3210,2016,1,RFO,25,2,FMRP
RFO3210,2017,1,RFO,28,2,FMRP
RFO3210,2018,1,RFO,28,2,FMRP
RFO3210,2019,1,RFO,24,2,FMRP
RFO3210,2020,1,RFO,25,2,FMRP
RFO3211,2012,2,RFO,21,2,FMRP
RFO3211,2013,4,RFO,23,2,FMRP
RFO3211,2014,4,RFO,32,2,FMRP
RFO3211,2015,4,RFO,30,2,FMRP
RFO3211,2016,4,RFO,27,2,FMRP
RFO3211,2017,4,RFO,25,2,FMRP
RFO3211,2018,4,RFO,28,2,FMRP
RFO3211,2019,4,RFO,25,2,FMRP
RFO3211,2020,4,RFO,28,2,FMRP
RFO3213,2012,1,RFO,36,1,FMRP
RFO3213,2013,1,RFO,19,1,FMRP
RFO3213,2014,1,RFO,25,1,FMRP
RFO3213,2015,1,RFO,37,1,FMRP
RFO3213,2016,1,RFO,55,2,FMRP
RFO3214,2012,1,RFO,24,2,FMRP
RFO3214,2013,1,RFO,22,2,FMRP
RFO3214,2014,1,RFO,32,2,FMRP
RFO3214,2015,1,RFO,24,2,FMRP
RFO3214,2016,1,RFO,31,2,FMRP
RFO3214,2017,1,RFO,26,2,FMRP
RFO3214,2018,1,RFO,28,2,FMRP
RFO3214,2019,1,RFO,22,2,FMRP
RFO3214,2020,1,RFO,24,2,FMRP
RFO3215,2012,1,RFO,25,2,FMRP
RFO3215,2013,1,RFO,19,2,FMRP
RFO3215,2014,1,RFO,40,2,FMRP
RFO3215,2015,1,RFO,29,2,FMRP
RFO3215,2016,1,RFO,26,2,FMRP
RFO3215,2017,1,RFO,25,2,FMRP
RFO3215,2018,1,RFO,29,2,FMRP
RFO3215,2019,1,RFO,23,2,FMRP
RFO3215,2020,1,RFO,23,2,FMRP
RFO3216,2012,1,RFO,24,1,FMRP
RFO3216,2013,1,RFO,26,1,FMRP
RFO3216,2014,1,RFO,33,1,FMRP
RFO3216,2015,1,RFO,28,1,FMRP
RFO3216,2016,1,RFO,25,1,FMRP
RFO3216,2017,1,RFO,28,1,FMRP
RFO3216,2018,1,RFO,28,1,FMRP
RFO3216,2019,1,RFO,23,1,FMRP
RFO3216,2020,1,RFO,24,1,FMRP
RFO3217,2012,1,RFO,30,2,FMRP
RFO3217,2013,1,RFO,21,2,FMRP
RFO3217,2014,1,RFO,30,2,FMRP
RFO3217,2015,1,RFO,25,2,FMRP
RFO3217,2016,1,RFO,26,2,FMRP
RFO3217,2017,1,RFO,27,2,FMRP
RFO3217,2018,1,RFO,29,2,FMRP
RFO3217,2019,1,RFO,23,2,FMRP
RFO3217,2020,1,RFO,24,2,FMRP
RFO3218,2012,1,RFO,28,2,FMRP
RFO3218,2013,1,RFO,29,2,FMRP
RFO3218,2014,1,RFO,29,2,FMRP
RFO3218,2015,1,RFO,26,2,FMRP
RFO3218,2016,1,RFO,29,2,FMRP
RFO3218,2017,1,RFO,32,2,FMRP
RFO3218,2018,1,RFO,30,1,FMRP
RFO3218,2019,1,RFO,31,1,FMRP
RFO3218,2020,1,RFO,31,1,FMRP
RFO3219,2012,1,RFO,31,2,FMRP
RFO3219,2013,1,RFO,13,2,FMRP
RFO3219,2014,1,RFO,35,2,FMRP
RFO3219,2015,1,RFO,26,2,FMRP
RFO3219,2016,1,RFO,32,2,FMRP
RFO3219,2017,1,RFO,27,2,FMRP
RFO3219,2018,1,RFO,30,2,FMRP
RFO3219,2019,1,RFO,24,2,FMRP
RFO3219,2020,1,RFO,25,2,FMRP
RFO3220,2012,1,RFO,28,1,FMRP
RFO3220,2013,1,RFO,26,1,FMRP
RFO3220,2014,1,RFO,29,1,FMRP
RFO3220,2015,1,RFO,27,1,FMRP
RFO3220,2016,1,RFO,26,1,FMRP
RFO3220,2017,1,RFO,27,1,FMRP
RFO3220,2018,1,RFO,29,1,FMRP
RFO3220,2019,1,RFO,25,1,FMRP
RFO3220,2020,1,RFO,26,1,FMRP
RFO3221,2012,1,RFO,24,2,FMRP
RFO3221,2013,1,RFO,29,2,FMRP
RFO3221,2014,1,RFO,33,2,FMRP
RFO3221,2015,1,RFO,31,2,FMRP
RFO3221,2016,1,RFO,29,2,FMRP
RFO3221,2017,1,RFO,27,2,FMRP
RFO3221,2018,1,RFO,32,2,FMRP
RFO3221,2019,1,RFO,23,2,FMRP
RFO3221,2020,1,RFO,25,2,FMRP
RFO3303,2012,1,RFO,33,1,FMRP
RFO3303,2013,1,RFO,20,1,FMRP
RFO3303,2014,1,RFO,25,1,FMRP
RFO3303,2015,1,RFO,32,1,FMRP
RFO3303,2016,1,RFO,34,1,FMRP
RFO3303,2017,1,RFO,28,1,FMRP
RFO3303,2018,1,RFO,27,1,FMRP
RFO3303,2019,1,RFO,27,1,FMRP
RFO3303,2020,1,RFO,23,1,FMRP
RFO3304,2012,4,RFO,35,1,FMRP
RFO3304,2013,4,RFO,20,1,FMRP
RFO3304,2014,4,RFO,27,1,FMRP
RFO3304,2015,4,RFO,31,1,FMRP
RFO3304,2016,4,RFO,30,1,FMRP
RFO3304,2017,4,RFO,26,1,FMRP
RFO3304,2018,4,RFO,25,1,FMRP
RFO3304,2019,4,RFO,25,1,FMRP
RFO3304,2020,4,RFO,21,1,FMRP
RFO3307,2012,3,RFO,48,2,FMRP
RFO3307,2013,1,RFO,22,2,FMRP
RFO3307,2014,1,RFO,32,2,FMRP
RFO3307,2015,1,RFO,22,2,FMRP
RFO3307,2017,1,RFO,29,2,FMRP
RFO3307,2018,1,RFO,27,2,FMRP
RFO3307,2019,1,RFO,28,2,FMRP
RFO3307,2020,1,RFO,22,1,FMRP
RFO3308,2012,1,RFO,37,1,FMRP
RFO3308,2013,1,RFO,22,1,FMRP
RFO3308,2014,1,RFO,24,1,FMRP
RFO3308,2015,1,RFO,31,1,FMRP
RFO3308,2016,1,RFO,22,1,FMRP
RFO3308,2017,1,RFO,33,1,FMRP
RFO3308,2018,1,RFO,25,1,FMRP
RFO3308,2019,1,RFO,27,1,FMRP
RFO3308,2020,1,RFO,22,2,FMRP
RFO3309,2012,1,RFO,32,1,FMRP
RFO3309,2013,1,RFO,29,1,FMRP
RFO3309,2014,1,RFO,25,1,FMRP
RFO3309,2015,1,RFO,29,1,FMRP
RFO3309,2016,1,RFO,28,1,FMRP
RFO3309,2017,1,RFO,25,1,FMRP
RFO3309,2018,1,RFO,22,1,FMRP
RFO3309,2019,1,RFO,27,1,FMRP
RFO3309,2020,1,RFO,22,1,FMRP
RFO3312,2012,4,RFO,33,2,FMRP
RFO3312,2013,4,RFO,22,2,FMRP
RFO3312,2014,4,RFO,27,2,FMRP
RFO3312,2015,4,RFO,30,2,FMRP
RFO3312,2016,4,RFO,30,2,FMRP
RFO3312,2017,4,RFO,26,2,FMRP
RFO3312,2018,4,RFO,26,2,FMRP
RFO3312,2019,4,RFO,25,2,FMRP
RFO3312,2020,4,RFO,21,2,FMRP
RFO3317,2012,3,RFO,65,2,FMRP
RFO3317,2013,3,RFO,46,2,FMRP
RFO3317,2014,1,RFO,26,2,FMRP
RFO3317,2015,1,RFO,28,2,FMRP
RFO3317,2016,1,RFO,25,2,FMRP
RFO3317,2017,1,RFO,31,2,FMRP
RFO3317,2018,1,RFO,22,2,FMRP
RFO3317,2019,1,RFO,30,2,FMRP
RFO3317,2020,1,RFO,20,2,FMRP
RFO3318,2012,1,RFO,37,1,FMRP
RFO3318,2013,1,RFO,20,1,FMRP
RFO3318,2014,1,RFO,24,1,FMRP
RFO3318,2015,1,RFO,30,1,FMRP
RFO3318,2016,1,RFO,24,1,FMRP
RFO3318,2017,1,RFO,32,1,FMRP
RFO3318,2018,1,RFO,26,1,FMRP
RFO3318,2019,1,RFO,25,1,FMRP
RFO3318,2020,1,RFO,23,1,FMRP
RFO3320,2012,5,RFO,72,1,FMRP
RFO3320,2013,5,RFO,40,1,FMRP
RFO3320,2014,5,RFO,52,1,FMRP
RFO3320,2015,5,RFO,56,1,FMRP
RFO3320,2016,10,RFO,117,ambos,FMRP
RFO3320,2017,5,RFO,56,2,FMRP
RFO3320,2018,1,RFO,25,2,FMRP
RFO3320,2019,1,RFO,23,2,FMRP
RFO3320,2020,3,RFO,48,2,FMRP
RFO3321,2012,5,RFO,72,1,FMRP
RFO3321,2013,5,RFO,44,1,FMRP
RFO3321,2014,4,RFO,26,1,FMRP
RFO3321,2015,4,RFO,30,1,FMRP
RFO3321,2016,5,RFO,52,1,FMRP
RFO3321,2017,4,RFO,32,1,FMRP
RFO3321,2018,4,RFO,25,1,FMRP
RFO3321,2019,4,RFO,29,1,FMRP
RFO3321,2020,2,RFO,20,1,FMRP
RFO3322,2012,1,RFO,38,1,FMRP
RFO3322,2013,1,RFO,21,1,FMRP
RFO3322,2014,1,RFO,28,1,FMRP
RFO3322,2015,1,RFO,31,1,FMRP
RFO3322,2016,1,RFO,34,1,FMRP
RFO3322,2017,1,RFO,26,1,FMRP
RFO3322,2018,1,RFO,26,1,FMRP
RFO3322,2019,1,RFO,25,1,FMRP
RFO3322,2020,1,RFO,22,1,FMRP
RFO3323,2012,1,RFO,36,1,FMRP
RFO3323,2013,1,RFO,24,1,FMRP
RFO3323,2014,1,RFO,23,1,FMRP
RFO3323,2015,1,RFO,32,1,FMRP
RFO3323,2016,1,RFO,29,1,FMRP
RFO3323,2017,1,RFO,24,1,FMRP
RFO3323,2018,1,RFO,28,1,FMRP
RFO3323,2019,1,RFO,27,1,FMRP
RFO3323,2020,1,RFO,22,1,FMRP
RFO3324,2012,4,RFO,33,2,FMRP
RFO3324,2013,4,RFO,23,2,FMRP
RFO3324,2014,4,RFO,26,2,FMRP
RFO3324,2015,4,RFO,28,2,FMRP
RFO3324,2016,4,RFO,26,2,FMRP
RFO3324,2017,4,RFO,31,1,FMRP
RFO3324,2018,4,RFO,29,1,FMRP
RFO3324,2019,4,RFO,26,1,FMRP
RFO3324,2020,4,RFO,22,1,FMRP
RFO3325,2012,2,RFO,33,2,FMRP
RFO3325,2013,4,RFO,26,2,FMRP
RFO3325,2014,4,RFO,26,2,FMRP
RFO3325,2015,4,RFO,27,2,FMRP
RFO3325,2016,4,RFO,26,2,FMRP
RFO3325,2017,4,RFO,31,2,FMRP
RFO3325,2018,4,RFO,26,2,FMRP
RFO3325,2019,2,RFO,30,2,FMRP
RFO3325,2020,2,RFO,20,2,FMRP
RFO3326,2012,1,RFO,35,2,FMRP
RFO3326,2013,1,RFO,24,2,FMRP
RFO3326,2014,1,RFO,21,2,FMRP
RFO3326,2015,1,RFO,35,2,FMRP
RFO3326,2016,1,RFO,23,2,FMRP
RFO3326,2017,1,RFO,30,2,FMRP
RFO3326,2018,1,RFO,22,2,FMRP
RFO3326,2019,1,RFO,29,2,FMRP
RFO3326,2020,1,RFO,20,2,FMRP
RFO3327,2012,5,RFO,64,2,FMRP
RFO3327,2013,5,RFO,44,2,FMRP
RFO3327,2014,5,RFO,56,2,FMRP
RFO3327,2015,5,RFO,62,2,FMRP
RFO3327,2016,2,RFO,46,2,FMRP
RFO3327,2017,1,RFO,32,2,FMRP
RFO3327,2018,1,RFO,25,2,FMRP
RFO3327,2019,1,RFO,26,2,FMRP
RFO3327,2020,5,RFO,40,2,FMRP
RFO3328,2012,1,RFO,32,2,FMRP
RFO3328,2013,1,RFO,24,2,FMRP
RFO3328,2014,5,RFO,56,2,FMRP
RFO3328,2015,4,RFO,31,2,FMRP
RFO3328,2016,5,RFO,50,2,FMRP
RFO3328,2017,1,RFO,30,2,FMRP
RFO3328,2018,1,RFO,25,2,FMRP
RFO3328,2019,1,RFO,30,2,FMRP
RFO3328,2020,5,RFO,42,2,FMRP
RFO3401,2012,1,RFO,28,1,FMRP
RFO3401,2013,1,RFO,32,1,FMRP
RFO3401,2014,1,RFO,22,1,FMRP
RFO3401,2015,1,RFO,25,1,FMRP
RFO3401,2016,1,RFO,29,1,FMRP
RFO3401,2017,1,RFO,26,1,FMRP
RFO3401,2018,1,RFO,31,1,FMRP
RFO3401,2019,1,RFO,23,1,FMRP
RFO3401,2020,1,RFO,29,1,FMRP
RFO3402,2012,4,RFO,28,1,FMRP
RFO3402,2013,4,RFO,27,1,FMRP
RFO3402,2014,4,RFO,28,1,FMRP
RFO3402,2015,4,RFO,27,1,FMRP
RFO3402,2016,4,RFO,26,1,FMRP
RFO3402,2017,5,RFO,28,ambos,FMRP
RFO3402,2018,4,RFO,25,1,FMRP
RFO3402,2019,4,RFO,25,1,FMRP
RFO3402,2020,4,RFO,33,1,FMRP
RFO3403,2012,4,RFO,28,1,FMRP
RFO3403,2013,4,RFO,27,1,FMRP
